id,user_id,course_id,progress,assignment_date,quiz_score,engagement_score,assignment_grade
50,5,166,100,2024-10-09 08:41:27.914000,65.0,76.0,82.0
51,5,17,100,2024-10-09 08:41:27.914000,92.0,90.0,80.0
52,5,12,100,2024-10-09 08:41:27.914000,52.0,52.0,85.0
53,5,20,100,2024-10-09 08:41:27.914000,86.0,71.0,65.0
54,5,13,100,2024-10-09 08:41:27.914000,65.0,96.0,63.0
55,5,65,100,2024-10-09 08:41:27.914000,95.0,87.0,68.0
56,5,38,100,2024-10-09 08:41:27.914000,94.0,50.0,98.0
57,5,135,100,2024-10-09 08:41:27.914000,79.0,55.0,98.0
58,5,75,100,2024-10-09 08:41:27.914000,95.0,63.0,73.0
59,5,159,100,2024-10-09 08:41:27.914000,84.0,91.0,63.0
60,5,179,100,2024-10-09 08:41:27.914000,99.0,68.0,76.0
61,5,182,100,2024-10-09 08:41:27.914000,79.0,95.0,81.0
62,5,32,100,2024-10-09 08:41:27.914000,94.0,52.0,76.0
63,5,188,100,2024-10-09 08:41:27.914000,60.0,57.0,88.0
64,5,154,100,2024-10-09 08:41:27.914000,53.0,64.0,70.0
65,6,17,100,2024-10-09 08:41:27.914000,77.0,93.0,54.0
66,6,12,100,2024-10-09 08:41:27.914000,91.0,69.0,57.0
67,6,20,100,2024-10-09 08:41:27.914000,54.0,96.0,74.0
68,6,166,100,2024-10-09 08:41:27.914000,77.0,50.0,97.0
69,6,90,100,2024-10-09 08:41:27.914000,81.0,51.0,88.0
70,6,200,100,2024-10-09 08:41:27.914000,100.0,60.0,56.0
71,6,59,100,2024-10-09 08:41:27.914000,60.0,54.0,76.0
72,6,143,100,2024-10-09 08:41:27.914000,90.0,87.0,91.0
73,6,163,100,2024-10-09 08:41:27.914000,51.0,86.0,81.0
74,6,30,100,2024-10-09 08:41:27.914000,63.0,76.0,77.0
75,6,71,100,2024-10-09 08:41:27.914000,84.0,52.0,72.0
76,6,194,100,2024-10-09 08:41:27.914000,51.0,75.0,50.0
77,6,64,100,2024-10-09 08:41:27.914000,57.0,55.0,84.0
78,6,1,100,2024-10-09 08:41:27.914000,75.0,79.0,71.0
79,6,141,100,2024-10-09 08:41:27.914000,93.0,84.0,64.0
80,7,13,100,2024-10-09 08:41:27.914000,96.0,70.0,79.0
81,7,12,100,2024-10-09 08:41:27.914000,69.0,97.0,72.0
82,7,166,100,2024-10-09 08:41:27.914000,72.0,75.0,95.0
83,7,20,100,2024-10-09 08:41:27.914000,53.0,99.0,55.0
84,7,17,100,2024-10-09 08:41:27.914000,53.0,90.0,73.0
85,7,32,100,2024-10-09 08:41:27.914000,92.0,51.0,64.0
86,7,109,100,2024-10-09 08:41:27.914000,70.0,63.0,67.0
87,7,151,100,2024-10-09 08:41:27.914000,96.0,55.0,96.0
88,7,21,100,2024-10-09 08:41:27.914000,78.0,84.0,91.0
89,7,72,100,2024-10-09 08:41:27.914000,66.0,98.0,88.0
90,7,83,100,2024-10-09 08:41:27.914000,50.0,87.0,62.0
91,7,88,100,2024-10-09 08:41:27.914000,98.0,75.0,70.0
92,8,17,100,2024-10-09 08:41:27.915000,97.0,63.0,74.0
93,8,20,100,2024-10-09 08:41:27.915000,85.0,67.0,83.0
94,8,13,100,2024-10-09 08:41:27.915000,99.0,66.0,61.0
95,8,12,100,2024-10-09 08:41:27.915000,93.0,73.0,71.0
96,8,166,100,2024-10-09 08:41:27.915000,62.0,91.0,63.0
97,8,181,100,2024-10-09 08:41:27.915000,92.0,68.0,72.0
98,8,189,100,2024-10-09 08:41:27.915000,75.0,92.0,53.0
99,8,103,100,2024-10-09 08:41:27.915000,93.0,80.0,69.0
100,8,110,100,2024-10-09 08:41:27.915000,100.0,88.0,73.0
101,8,72,100,2024-10-09 08:41:27.915000,65.0,60.0,96.0
102,8,61,100,2024-10-09 08:41:27.915000,91.0,60.0,52.0
103,9,20,100,2024-10-09 08:41:27.915000,62.0,90.0,55.0
104,9,13,100,2024-10-09 08:41:27.915000,84.0,66.0,81.0
105,9,166,100,2024-10-09 08:41:27.915000,71.0,66.0,62.0
106,9,17,100,2024-10-09 08:41:27.915000,84.0,51.0,92.0
107,9,49,100,2024-10-09 08:41:27.915000,60.0,60.0,60.0
108,9,24,100,2024-10-09 08:41:27.915000,62.0,83.0,51.0
109,9,71,100,2024-10-09 08:41:27.915000,55.0,82.0,55.0
110,9,132,100,2024-10-09 08:41:27.915000,50.0,92.0,60.0
111,9,118,100,2024-10-09 08:41:27.915000,73.0,71.0,59.0
112,9,60,100,2024-10-09 08:41:27.915000,81.0,84.0,63.0
113,9,36,100,2024-10-09 08:41:27.915000,67.0,82.0,91.0
114,9,175,100,2024-10-09 08:41:27.915000,79.0,69.0,63.0
115,9,57,100,2024-10-09 08:41:27.915000,89.0,50.0,73.0
116,9,39,100,2024-10-09 08:41:27.915000,71.0,79.0,78.0
117,10,12,100,2024-10-09 08:41:27.915000,72.0,58.0,83.0
118,10,13,100,2024-10-09 08:41:27.915000,74.0,64.0,92.0
119,10,166,100,2024-10-09 08:41:27.915000,72.0,51.0,82.0
120,10,20,100,2024-10-09 08:41:27.915000,65.0,85.0,92.0
121,10,17,100,2024-10-09 08:41:27.915000,70.0,87.0,67.0
122,10,8,100,2024-10-09 08:41:27.915000,94.0,73.0,98.0
123,10,45,100,2024-10-09 08:41:27.915000,77.0,80.0,82.0
124,10,145,100,2024-10-09 08:41:27.915000,55.0,84.0,54.0
125,10,180,100,2024-10-09 08:41:27.915000,82.0,94.0,79.0
126,10,73,100,2024-10-09 08:41:27.915000,61.0,96.0,62.0
127,11,13,100,2024-10-09 08:41:27.915000,54.0,78.0,82.0
128,11,12,100,2024-10-09 08:41:27.915000,73.0,79.0,81.0
129,11,166,100,2024-10-09 08:41:27.915000,62.0,63.0,91.0
130,11,20,100,2024-10-09 08:41:27.915000,76.0,76.0,62.0
131,11,111,100,2024-10-09 08:41:27.915000,88.0,95.0,72.0
132,11,94,100,2024-10-09 08:41:27.915000,57.0,57.0,54.0
133,11,150,100,2024-10-09 08:41:27.915000,75.0,98.0,79.0
134,11,190,100,2024-10-09 08:41:27.915000,90.0,75.0,76.0
135,11,42,100,2024-10-09 08:41:27.915000,94.0,89.0,69.0
136,11,188,100,2024-10-09 08:41:27.915000,72.0,76.0,60.0
137,12,20,100,2024-10-09 08:41:27.915000,92.0,75.0,81.0
138,12,166,100,2024-10-09 08:41:27.915000,50.0,89.0,93.0
139,12,13,100,2024-10-09 08:41:27.915000,69.0,85.0,96.0
140,12,12,100,2024-10-09 08:41:27.915000,57.0,87.0,83.0
141,12,17,100,2024-10-09 08:41:27.915000,73.0,55.0,79.0
142,12,138,100,2024-10-09 08:41:27.915000,69.0,83.0,51.0
143,12,168,100,2024-10-09 08:41:27.915000,67.0,78.0,99.0
144,12,159,100,2024-10-09 08:41:27.915000,50.0,63.0,95.0
145,12,157,100,2024-10-09 08:41:27.915000,78.0,95.0,76.0
146,12,143,100,2024-10-09 08:41:27.915000,74.0,62.0,64.0
147,13,13,100,2024-10-09 08:41:27.915000,87.0,81.0,65.0
148,13,17,100,2024-10-09 08:41:27.915000,69.0,56.0,84.0
149,13,166,100,2024-10-09 08:41:27.915000,70.0,58.0,93.0
150,13,20,100,2024-10-09 08:41:27.915000,81.0,88.0,61.0
151,13,12,100,2024-10-09 08:41:27.915000,60.0,92.0,56.0
152,13,84,100,2024-10-09 08:41:27.915000,93.0,90.0,96.0
153,13,35,100,2024-10-09 08:41:27.915000,84.0,64.0,95.0
154,13,104,100,2024-10-09 08:41:27.915000,73.0,98.0,76.0
155,13,67,100,2024-10-09 08:41:27.915000,97.0,51.0,86.0
156,13,191,100,2024-10-09 08:41:27.915000,72.0,89.0,62.0
157,13,167,100,2024-10-09 08:41:27.915000,73.0,67.0,71.0
158,13,5,100,2024-10-09 08:41:27.915000,59.0,62.0,68.0
159,14,166,100,2024-10-09 08:41:27.915000,78.0,87.0,86.0
160,14,12,100,2024-10-09 08:41:27.915000,62.0,96.0,60.0
161,14,20,100,2024-10-09 08:41:27.915000,94.0,66.0,75.0
162,14,13,100,2024-10-09 08:41:27.915000,98.0,84.0,57.0
163,14,17,100,2024-10-09 08:41:27.915000,54.0,90.0,76.0
164,14,27,100,2024-10-09 08:41:27.915000,84.0,94.0,78.0
165,14,118,100,2024-10-09 08:41:27.915000,91.0,58.0,50.0
166,14,178,100,2024-10-09 08:41:27.915000,57.0,97.0,60.0
167,14,171,100,2024-10-09 08:41:27.915000,75.0,58.0,98.0
168,14,101,100,2024-10-09 08:41:27.915000,94.0,50.0,56.0
169,14,78,100,2024-10-09 08:41:27.915000,80.0,73.0,88.0
170,14,51,100,2024-10-09 08:41:27.915000,50.0,91.0,84.0
171,15,20,100,2024-10-09 08:41:27.915000,94.0,54.0,80.0
172,15,13,100,2024-10-09 08:41:27.915000,61.0,76.0,92.0
173,15,12,100,2024-10-09 08:41:27.915000,70.0,55.0,80.0
174,15,17,100,2024-10-09 08:41:27.915000,71.0,95.0,77.0
175,15,166,100,2024-10-09 08:41:27.915000,53.0,85.0,78.0
176,15,168,100,2024-10-09 08:41:27.915000,82.0,70.0,83.0
177,15,88,100,2024-10-09 08:41:27.915000,52.0,75.0,68.0
178,15,190,100,2024-10-09 08:41:27.915000,52.0,63.0,57.0
179,15,101,100,2024-10-09 08:41:27.915000,71.0,74.0,95.0
180,15,3,100,2024-10-09 08:41:27.915000,63.0,67.0,54.0
181,15,59,100,2024-10-09 08:41:27.915000,86.0,88.0,89.0
182,15,169,100,2024-10-09 08:41:27.915000,58.0,55.0,58.0
183,16,13,100,2024-10-09 08:41:27.915000,78.0,58.0,64.0
184,16,12,100,2024-10-09 08:41:27.915000,67.0,62.0,77.0
185,16,17,100,2024-10-09 08:41:27.915000,67.0,99.0,85.0
186,16,20,100,2024-10-09 08:41:27.915000,83.0,85.0,57.0
187,16,166,100,2024-10-09 08:41:27.915000,86.0,88.0,95.0
188,16,23,100,2024-10-09 08:41:27.915000,58.0,64.0,61.0
189,16,112,100,2024-10-09 08:41:27.915000,97.0,100.0,73.0
190,16,51,100,2024-10-09 08:41:27.915000,88.0,96.0,53.0
191,16,125,100,2024-10-09 08:41:27.915000,62.0,66.0,73.0
192,16,47,100,2024-10-09 08:41:27.915000,68.0,86.0,53.0
193,16,100,100,2024-10-09 08:41:27.915000,80.0,77.0,91.0
194,16,105,100,2024-10-09 08:41:27.915000,57.0,67.0,85.0
195,17,20,100,2024-10-09 08:41:27.915000,68.0,88.0,53.0
196,17,17,100,2024-10-09 08:41:27.915000,88.0,74.0,92.0
197,17,13,100,2024-10-09 08:41:27.915000,89.0,75.0,71.0
198,17,12,100,2024-10-09 08:41:27.915000,92.0,73.0,84.0
199,17,166,100,2024-10-09 08:41:27.915000,98.0,87.0,69.0
200,17,64,100,2024-10-09 08:41:27.915000,81.0,74.0,72.0
201,17,200,100,2024-10-09 08:41:27.915000,98.0,96.0,96.0
202,17,186,100,2024-10-09 08:41:27.915000,76.0,50.0,92.0
203,17,141,100,2024-10-09 08:41:27.915000,92.0,76.0,75.0
204,17,55,100,2024-10-09 08:41:27.915000,83.0,81.0,74.0
205,18,17,100,2024-10-09 08:41:27.915000,82.0,53.0,59.0
206,18,12,100,2024-10-09 08:41:27.915000,51.0,94.0,85.0
207,18,20,100,2024-10-09 08:41:27.915000,70.0,90.0,95.0
208,18,166,100,2024-10-09 08:41:27.915000,67.0,86.0,94.0
209,18,13,100,2024-10-09 08:41:27.915000,51.0,56.0,75.0
210,18,45,100,2024-10-09 08:41:27.915000,53.0,86.0,61.0
211,18,47,100,2024-10-09 08:41:27.915000,92.0,64.0,95.0
212,18,64,100,2024-10-09 08:41:27.915000,53.0,100.0,63.0
213,18,128,100,2024-10-09 08:41:27.915000,50.0,75.0,56.0
214,18,56,100,2024-10-09 08:41:27.915000,83.0,87.0,93.0
215,19,20,100,2024-10-09 08:41:27.915000,55.0,50.0,97.0
216,19,166,100,2024-10-09 08:41:27.916000,55.0,52.0,99.0
217,19,12,100,2024-10-09 08:41:27.916000,90.0,60.0,91.0
218,19,13,100,2024-10-09 08:41:27.916000,65.0,93.0,83.0
219,19,17,100,2024-10-09 08:41:27.916000,85.0,71.0,68.0
220,19,179,100,2024-10-09 08:41:27.916000,89.0,59.0,89.0
221,19,136,100,2024-10-09 08:41:27.916000,85.0,71.0,67.0
222,19,8,100,2024-10-09 08:41:27.916000,80.0,98.0,59.0
223,19,148,100,2024-10-09 08:41:27.916000,60.0,91.0,99.0
224,19,84,100,2024-10-09 08:41:27.916000,68.0,79.0,70.0
225,19,191,100,2024-10-09 08:41:27.916000,89.0,60.0,87.0
226,19,116,100,2024-10-09 08:41:27.916000,61.0,72.0,94.0
227,20,20,100,2024-10-09 08:41:27.916000,75.0,61.0,80.0
228,20,13,100,2024-10-09 08:41:27.916000,89.0,53.0,71.0
229,20,166,100,2024-10-09 08:41:27.916000,74.0,77.0,97.0
230,20,17,100,2024-10-09 08:41:27.916000,69.0,99.0,76.0
231,20,12,100,2024-10-09 08:41:27.916000,82.0,90.0,70.0
232,20,75,100,2024-10-09 08:41:27.916000,63.0,56.0,54.0
233,20,50,100,2024-10-09 08:41:27.916000,64.0,91.0,67.0
234,20,170,100,2024-10-09 08:41:27.916000,86.0,64.0,91.0
235,20,194,100,2024-10-09 08:41:27.916000,63.0,63.0,85.0
236,20,98,100,2024-10-09 08:41:27.916000,61.0,81.0,71.0
237,20,49,100,2024-10-09 08:41:27.916000,65.0,78.0,74.0
238,20,89,100,2024-10-09 08:41:27.916000,86.0,50.0,61.0
239,20,58,100,2024-10-09 08:41:27.916000,59.0,70.0,94.0
240,20,191,100,2024-10-09 08:41:27.916000,66.0,78.0,53.0
241,20,87,100,2024-10-09 08:41:27.916000,99.0,88.0,57.0
242,21,13,100,2024-10-09 08:41:27.916000,88.0,58.0,95.0
243,21,17,100,2024-10-09 08:41:27.916000,55.0,73.0,50.0
244,21,166,100,2024-10-09 08:41:27.916000,99.0,68.0,87.0
245,21,12,100,2024-10-09 08:41:27.916000,54.0,83.0,84.0
246,21,20,100,2024-10-09 08:41:27.916000,100.0,78.0,93.0
247,21,186,100,2024-10-09 08:41:27.916000,97.0,84.0,88.0
248,21,16,100,2024-10-09 08:41:27.916000,50.0,84.0,73.0
249,21,115,100,2024-10-09 08:41:27.916000,77.0,94.0,98.0
250,21,143,100,2024-10-09 08:41:27.916000,60.0,92.0,63.0
251,21,67,100,2024-10-09 08:41:27.916000,81.0,54.0,69.0
252,21,117,100,2024-10-09 08:41:27.916000,59.0,61.0,74.0
253,22,17,100,2024-10-09 08:41:27.916000,75.0,57.0,61.0
254,22,12,100,2024-10-09 08:41:27.916000,77.0,96.0,84.0
255,22,13,100,2024-10-09 08:41:27.916000,96.0,64.0,100.0
256,22,20,100,2024-10-09 08:41:27.916000,82.0,91.0,52.0
257,22,166,100,2024-10-09 08:41:27.916000,61.0,82.0,100.0
258,22,41,100,2024-10-09 08:41:27.916000,93.0,88.0,82.0
259,22,91,100,2024-10-09 08:41:27.916000,55.0,86.0,75.0
260,22,111,100,2024-10-09 08:41:27.916000,86.0,78.0,90.0
261,22,63,100,2024-10-09 08:41:27.916000,52.0,72.0,59.0
262,22,104,100,2024-10-09 08:41:27.916000,77.0,94.0,77.0
263,22,77,100,2024-10-09 08:41:27.916000,68.0,95.0,84.0
264,22,132,100,2024-10-09 08:41:27.916000,50.0,75.0,94.0
265,22,56,100,2024-10-09 08:41:27.916000,51.0,92.0,52.0
266,23,20,100,2024-10-09 08:41:27.916000,67.0,80.0,91.0
267,23,166,100,2024-10-09 08:41:27.916000,51.0,55.0,53.0
268,23,13,100,2024-10-09 08:41:27.916000,71.0,84.0,81.0
269,23,12,100,2024-10-09 08:41:27.916000,84.0,53.0,54.0
270,23,17,100,2024-10-09 08:41:27.916000,54.0,55.0,61.0
271,23,65,100,2024-10-09 08:41:27.916000,59.0,58.0,53.0
272,23,96,100,2024-10-09 08:41:27.916000,59.0,74.0,93.0
273,23,190,100,2024-10-09 08:41:27.916000,55.0,50.0,51.0
274,23,100,100,2024-10-09 08:41:27.916000,67.0,71.0,85.0
275,23,42,100,2024-10-09 08:41:27.916000,70.0,76.0,64.0
276,24,20,100,2024-10-09 08:41:27.916000,94.0,76.0,83.0
277,24,12,100,2024-10-09 08:41:27.916000,90.0,71.0,78.0
278,24,166,100,2024-10-09 08:41:27.916000,62.0,70.0,55.0
279,24,17,100,2024-10-09 08:41:27.916000,73.0,82.0,61.0
280,24,13,100,2024-10-09 08:41:27.916000,89.0,69.0,72.0
281,24,77,100,2024-10-09 08:41:27.916000,52.0,51.0,73.0
282,24,177,100,2024-10-09 08:41:27.916000,70.0,78.0,99.0
283,24,64,100,2024-10-09 08:41:27.916000,53.0,95.0,76.0
284,24,62,100,2024-10-09 08:41:27.916000,56.0,58.0,94.0
285,24,135,100,2024-10-09 08:41:27.916000,64.0,72.0,74.0
286,24,47,100,2024-10-09 08:41:27.916000,68.0,64.0,53.0
287,24,23,100,2024-10-09 08:41:27.916000,53.0,69.0,65.0
288,24,65,100,2024-10-09 08:41:27.916000,61.0,64.0,60.0
289,24,5,100,2024-10-09 08:41:27.916000,97.0,79.0,62.0
290,25,166,100,2024-10-09 08:41:27.916000,95.0,81.0,65.0
291,25,20,100,2024-10-09 08:41:27.916000,68.0,83.0,93.0
292,25,13,100,2024-10-09 08:41:27.916000,96.0,96.0,57.0
293,25,12,100,2024-10-09 08:41:27.916000,78.0,90.0,58.0
294,25,17,100,2024-10-09 08:41:27.916000,67.0,61.0,76.0
295,25,9,100,2024-10-09 08:41:27.916000,62.0,94.0,60.0
296,25,128,100,2024-10-09 08:41:27.916000,91.0,88.0,90.0
297,25,167,100,2024-10-09 08:41:27.916000,84.0,86.0,100.0
298,25,102,100,2024-10-09 08:41:27.916000,50.0,74.0,85.0
299,25,196,100,2024-10-09 08:41:27.916000,96.0,83.0,70.0
300,26,166,100,2024-10-09 08:41:27.916000,79.0,72.0,56.0
301,26,13,100,2024-10-09 08:41:27.916000,92.0,89.0,95.0
302,26,17,100,2024-10-09 08:41:27.916000,91.0,71.0,79.0
303,26,20,100,2024-10-09 08:41:27.916000,94.0,99.0,90.0
304,26,12,100,2024-10-09 08:41:27.916000,56.0,73.0,89.0
305,26,108,100,2024-10-09 08:41:27.916000,61.0,90.0,82.0
306,26,15,100,2024-10-09 08:41:27.916000,100.0,91.0,68.0
307,26,116,100,2024-10-09 08:41:27.916000,100.0,96.0,74.0
308,26,76,100,2024-10-09 08:41:27.916000,88.0,56.0,59.0
309,26,49,100,2024-10-09 08:41:27.916000,52.0,62.0,54.0
310,26,107,100,2024-10-09 08:41:27.916000,87.0,66.0,57.0
311,26,56,100,2024-10-09 08:41:27.916000,59.0,74.0,87.0
312,27,20,100,2024-10-09 08:41:27.916000,65.0,77.0,65.0
313,27,17,100,2024-10-09 08:41:27.916000,66.0,63.0,67.0
314,27,12,100,2024-10-09 08:41:27.916000,93.0,60.0,58.0
315,27,166,100,2024-10-09 08:41:27.916000,77.0,63.0,78.0
316,27,155,100,2024-10-09 08:41:27.916000,98.0,73.0,63.0
317,27,4,100,2024-10-09 08:41:27.916000,76.0,53.0,69.0
318,27,129,100,2024-10-09 08:41:27.916000,92.0,75.0,77.0
319,27,77,100,2024-10-09 08:41:27.916000,84.0,63.0,68.0
320,27,118,100,2024-10-09 08:41:27.916000,97.0,70.0,76.0
321,27,182,100,2024-10-09 08:41:27.916000,75.0,82.0,96.0
322,27,131,100,2024-10-09 08:41:27.916000,81.0,54.0,60.0
323,27,138,100,2024-10-09 08:41:27.916000,80.0,74.0,93.0
324,27,7,100,2024-10-09 08:41:27.916000,94.0,83.0,92.0
325,28,13,100,2024-10-09 08:41:27.916000,50.0,72.0,66.0
326,28,12,100,2024-10-09 08:41:27.916000,55.0,82.0,83.0
327,28,166,100,2024-10-09 08:41:27.916000,60.0,87.0,57.0
328,28,17,100,2024-10-09 08:41:27.916000,53.0,84.0,85.0
329,28,20,100,2024-10-09 08:41:27.916000,74.0,95.0,84.0
330,28,40,100,2024-10-09 08:41:27.916000,94.0,65.0,97.0
331,28,121,100,2024-10-09 08:41:27.916000,73.0,79.0,76.0
332,28,128,100,2024-10-09 08:41:27.916000,69.0,60.0,52.0
333,28,72,100,2024-10-09 08:41:27.916000,89.0,61.0,79.0
334,28,171,100,2024-10-09 08:41:27.916000,65.0,68.0,96.0
335,28,92,100,2024-10-09 08:41:27.916000,59.0,93.0,57.0
336,28,26,100,2024-10-09 08:41:27.916000,70.0,79.0,54.0
337,28,191,100,2024-10-09 08:41:27.916000,85.0,92.0,79.0
338,28,116,100,2024-10-09 08:41:27.916000,95.0,99.0,85.0
339,29,12,100,2024-10-09 08:41:27.916000,67.0,75.0,74.0
340,29,20,100,2024-10-09 08:41:27.916000,97.0,79.0,63.0
341,29,166,100,2024-10-09 08:41:27.916000,72.0,78.0,97.0
342,29,17,100,2024-10-09 08:41:27.917000,51.0,99.0,77.0
343,29,13,100,2024-10-09 08:41:27.917000,63.0,53.0,75.0
344,29,14,100,2024-10-09 08:41:27.917000,63.0,61.0,82.0
345,29,99,100,2024-10-09 08:41:27.917000,81.0,58.0,60.0
346,29,72,100,2024-10-09 08:41:27.917000,74.0,54.0,62.0
347,29,119,100,2024-10-09 08:41:27.917000,67.0,68.0,53.0
348,29,56,100,2024-10-09 08:41:27.917000,76.0,90.0,85.0
349,29,18,100,2024-10-09 08:41:27.917000,63.0,87.0,75.0
350,30,12,100,2024-10-09 08:41:27.917000,51.0,86.0,93.0
351,30,13,100,2024-10-09 08:41:27.917000,77.0,80.0,58.0
352,30,166,100,2024-10-09 08:41:27.917000,55.0,85.0,70.0
353,30,17,100,2024-10-09 08:41:27.917000,51.0,90.0,93.0
354,30,20,100,2024-10-09 08:41:27.917000,96.0,63.0,71.0
355,30,64,100,2024-10-09 08:41:27.917000,53.0,92.0,69.0
356,30,10,100,2024-10-09 08:41:27.917000,63.0,97.0,73.0
357,30,84,100,2024-10-09 08:41:27.917000,95.0,52.0,84.0
358,30,34,100,2024-10-09 08:41:27.917000,74.0,56.0,82.0
359,30,193,100,2024-10-09 08:41:27.917000,73.0,61.0,90.0
360,31,166,100,2024-10-09 08:41:27.917000,80.0,82.0,86.0
361,31,12,100,2024-10-09 08:41:27.917000,87.0,50.0,67.0
362,31,17,100,2024-10-09 08:41:27.917000,81.0,89.0,95.0
363,31,20,100,2024-10-09 08:41:27.917000,97.0,94.0,88.0
364,31,13,100,2024-10-09 08:41:27.917000,50.0,74.0,54.0
365,31,14,100,2024-10-09 08:41:27.917000,51.0,86.0,68.0
366,31,153,100,2024-10-09 08:41:27.917000,52.0,74.0,54.0
367,31,71,100,2024-10-09 08:41:27.917000,100.0,84.0,82.0
368,31,19,100,2024-10-09 08:41:27.917000,79.0,50.0,76.0
369,31,15,100,2024-10-09 08:41:27.917000,85.0,55.0,57.0
370,31,91,100,2024-10-09 08:41:27.917000,68.0,72.0,62.0
371,31,120,100,2024-10-09 08:41:27.917000,64.0,55.0,50.0
372,31,31,100,2024-10-09 08:41:27.917000,77.0,74.0,61.0
373,31,55,100,2024-10-09 08:41:27.917000,56.0,54.0,93.0
374,32,20,100,2024-10-09 08:41:27.917000,92.0,89.0,73.0
375,32,13,100,2024-10-09 08:41:27.917000,75.0,65.0,70.0
376,32,17,100,2024-10-09 08:41:27.917000,61.0,68.0,98.0
377,32,166,100,2024-10-09 08:41:27.917000,69.0,69.0,62.0
378,32,12,100,2024-10-09 08:41:27.917000,51.0,65.0,59.0
379,32,107,100,2024-10-09 08:41:27.917000,63.0,87.0,52.0
380,32,181,100,2024-10-09 08:41:27.917000,89.0,84.0,72.0
381,32,76,100,2024-10-09 08:41:27.917000,57.0,72.0,52.0
382,32,44,100,2024-10-09 08:41:27.917000,90.0,93.0,69.0
383,32,141,100,2024-10-09 08:41:27.917000,90.0,68.0,95.0
384,32,114,100,2024-10-09 08:41:27.917000,81.0,95.0,86.0
385,32,150,100,2024-10-09 08:41:27.917000,69.0,68.0,89.0
386,33,20,100,2024-10-09 08:41:27.917000,51.0,57.0,52.0
